#HR	   X	    Y	    Latitude	   Longitude	 WindDir_201501112100	 WindSpd_201501112100
6	56	198	38.456555	-122.375037	40	4
6	57	198	38.465445	-122.319517	50	5
6	58	198	38.474317	-122.263988	30	3
6	59	198	38.483171	-122.208449	310	3
6	60	198	38.492007	-122.152902	260	1
6	61	198	38.500825	-122.097345	250	2
6	62	198	38.509624	-122.041778	290	3
6	45	199	38.401012	-122.996746	360	6
6	46	199	38.410103	-122.941307	330	5
6	47	199	38.419177	-122.88586	310	4
6	48	199	38.428232	-122.830403	300	2
6	49	199	38.43727	-122.774936	310	2
6	50	199	38.446289	-122.71946	270	1
6	51	199	38.45529	-122.663974	180	1
6	52	199	38.464273	-122.608479	80	1
6	53	199	38.473238	-122.552975	60	2
6	54	199	38.482185	-122.497461	210	2
6	55	199	38.491113	-122.441938	280	1
6	56	199	38.500023	-122.386406	10	4
6	57	199	38.508916	-122.330864	10	5
6	58	199	38.51779	-122.275313	0	4
6	59	199	38.526645	-122.219753	320	3
6	60	199	38.535483	-122.164183	310	2
6	61	199	38.544303	-122.108605	350	4
6	62	199	38.553104	-122.053017	300	3
6	46	200	38.453543	-122.952903	290	4
6	47	200	38.462619	-122.897434	270	4
6	48	200	38.471676	-122.841955	280	2
6	49	200	38.480715	-122.786467	340	2
6	50	200	38.489737	-122.730969	10	2
6	51	200	38.49874	-122.675462	80	2
6	52	200	38.507725	-122.619945	80	2
6	53	200	38.516691	-122.564419	30	1
6	54	200	38.52564	-122.508883	240	2
6	55	200	38.53457	-122.453339	360	3
6	56	200	38.543483	-122.397784	0	4
6	57	200	38.552377	-122.342221	0	3
6	58	200	38.561253	-122.286648	340	3
6	59	200	38.57011	-122.231066	290	4
6	60	200	38.57895	-122.175475	340	3
6	61	200	38.587771	-122.119874	0	5
6	62	200	38.596575	-122.064264	300	3
6	63	200	38.60536	-122.008645	290	3
6	46	201	38.496974	-122.964509	270	4
6	47	201	38.506051	-122.909018	290	3
6	48	201	38.515111	-122.853517	170	1
6	49	201	38.524152	-122.798007	20	3
6	50	201	38.533175	-122.742487	30	3
6	51	201	38.54218	-122.686958	80	2
6	52	201	38.551167	-122.63142	140	2
6	53	201	38.560135	-122.575872	210	3
